Insult,Polarity
0,0.25
1,0.0
0,0.242857142857
0,0.91
0,-0.5125
1,0.0
1,-0.3
0,0.0666666666667
0,0.0
0,0.325
1,0.0
0,1.0
1,0.0
0,0.0
0,0.0
0,-0.41
0,0.1
0,0.357142857143
1,-0.0916666666667
1,-0.171428571429
0,0.197959183673
0,0.208333333333
0,0.0
0,0.0
0,0.0
0,0.0
0,0.110714285714
0,0.5
1,0.0
0,0.285714285714
0,-0.15
0,-0.375
0,-0.0555555555556
0,0.171428571429
1,0.0
0,-0.121666666667
0,0.0
0,0.392857142857
1,-0.3
0,0.8
0,0.0
0,-0.35625
0,0.283333333333
1,0.106094104308
1,0.2
0,-0.15
1,0.5
0,0.8
0,0.0
1,-0.249027777778
0,-0.100877192982
0,0.2
0,-0.0133928571429
0,-0.330608974359
0,0.103571428571
0,-0.6
0,0.0
1,-0.8
0,0.0
0,-0.5
0,-0.120833333333
0,-0.2
1,-0.4625
0,0.416666666667
0,-0.35
0,0.6
0,0.0
0,0.0641594516595
0,0.0
0,0.2
0,0.348958333333
0,0.0
1,-0.166666666667
1,-0.181696428571
0,0.0
0,0.0890625
0,0.5
0,0.12421875
1,0.0
0,0.0645833333333
1,-0.1
0,0.0333333333333
0,0.139285714286
1,-0.281994047619
0,0.0
0,0.0555555555556
1,-0.078125
0,0.267857142857
0,0.0
1,0.0
0,1.0
0,0.0
0,0.0
0,-0.0246666666667
1,0.0
0,0.0233333333333
0,0.3125
0,-0.4
1,-0.135416666667
0,0.0
0,-0.107954545455
1,0.508333333333
0,0.149479166667
0,0.0
0,0.165178571429
0,0.325
1,-0.9
0,0.0
0,0.484375
1,-0.45
0,-0.2
0,0.178571428571
0,0.5
0,0.357142857143
0,0.625
0,-0.25
0,0.2
1,0.0
0,0.0666666666667
1,-0.221635509673
1,0.0
0,0.5
0,0.0
0,0.207142857143
0,-0.4
0,0.25
1,-0.00666666666667
0,0.0695833333333
0,0.0
0,0.0
0,0.0
0,-0.0529355041094
0,0.6
0,0.0
0,0.136363636364
0,-0.1109375
0,0.166666666667
0,0.125
1,0.0
0,0.1
0,0.271428571429
0,0.0551785714286
1,0.0
0,0.416666666667
1,-0.3
0,-0.35
0,0.5
0,-0.516666666667
1,0.0
1,0.17890625
0,1.0
0,-0.40625
0,0.0488636363636
0,0.136111111111
0,0.125
0,0.35
1,-0.0986111111111
0,0.75
0,-0.234375
0,-5.55111512313e-18
0,0.483333333333
0,0.0
0,0.119791666667
0,0.209523809524
0,-0.148566017316
1,-0.356944444444
0,0.275
1,-0.8
1,-0.708333333333
0,0.8
0,-0.25
1,-0.75
0,0.0
0,0.7
0,-0.0583333333333
0,0.0
1,0.2
0,0.0
0,0.0
0,-0.0329966329966
0,-0.4
0,-0.0833333333333
1,-0.4
1,-0.35
0,-0.28
0,0.133333333333
0,0.45
0,-0.119047619048
0,-0.329797979798
0,-0.5
0,0.0875
1,-0.291666666667
0,0.8
0,-0.35
0,0.15
0,0.333333333333
0,0.0
0,0.0
0,0.5
0,-0.3
0,0.26875
0,-0.4
0,0.061038961039
1,-0.3875
0,0.5
0,0.136666666667
0,-0.0213333333333
0,0.2
0,-0.00138888888889
0,-0.1875
1,0.0
0,0.2
1,0.0530164930556
1,-0.475
0,0.285714285714
0,-0.4
1,0.0
0,0.0
1,0.232640692641
0,0.0270833333333
0,0.0
0,0.0
0,0.3125
0,0.0
1,-0.4
1,-0.8
0,0.566666666667
0,0.0
1,-0.2
1,0.0125
0,-0.2
0,-0.158333333333
1,-0.4
1,0.08125
0,0.0
0,0.375
0,0.0
0,0.0
1,0.0
0,0.184006734007
0,0.0
0,-1.0
0,0.5
1,-0.303571428571
0,-0.005
0,0.1
1,-0.70517578125
0,0.0
1,0.0
1,-0.170833333333
0,0.0
1,0.25
0,0.05
0,-0.4
0,0.25
1,-0.8
0,-0.0148148148148
0,0.05
1,-0.0380952380952
1,-0.11
0,-0.575
0,0.8
1,-0.45
0,0.25
0,0.05
0,-0.0958333333333
1,0.4
0,0.5
1,0.0
1,0.2
0,-0.058
1,-0.1
1,-0.1875
1,0.6
0,-0.15
0,0.464285714286
0,0.25625
0,0.0
0,0.25
0,-0.2
1,-0.341666666667
0,-0.104166666667
0,-0.05
1,-0.2640625
1,0.5
0,0.0
0,0.0
0,0.0
0,0.0
0,0.085
0,-0.0458067602041
0,-0.0104166666667
0,0.415
1,-0.3125
0,0.233333333333
1,0.110119047619
0,0.5
1,0.108333333333
0,-0.0166666666667
0,0.095
0,0.291666666667
1,-0.35
0,-0.182142857143
1,0.0
1,-0.333333333333
0,0.25
0,0.228333333333
1,-0.4
0,0.0185606060606
0,0.075
0,0.123020833333
1,-0.1875
0,0.425
0,0.124090909091
0,0.3125
1,0.429166666667
1,0.0
0,0.0625
0,0.0
0,0.39375
0,0.0688888888889
0,0.2375
1,0.0
0,0.0
1,-0.249450549451
0,0.0
0,-0.0571428571429
0,-0.015873015873
0,-0.166666666667
1,-0.8
0,-0.184259259259
1,-0.4
0,0.25
0,-0.1
0,0.0
1,-0.485849338108
1,-0.1921875
0,-0.2
0,0.0
0,0.0
0,-0.4
1,0.0
0,-0.312946428571
0,0.0
0,-0.5
0,0.5
0,0.0
0,0.169734768908
0,0.0
1,0.1
0,0.0
0,-0.3
1,-0.8
0,0.1266184573
1,-0.266666666667
0,0.0
1,-0.137777777778
1,-0.2
0,-0.25
0,0.370833333333
0,-0.125
0,-0.2
0,0.0666666666667
1,0.0
1,-0.4
1,0.2
0,-0.35
0,0.741666666667
1,-0.125
0,-0.225
0,-0.1875
0,-0.2125
1,-0.233333333333
1,0.2
0,0.5
0,0.45
0,0.0619047619048
0,0.0
0,0.0077380952381
0,-0.0752136752137
0,1.0
0,0.0
1,-0.12
0,0.520833333333
0,0.354166666667
0,-9.25185853854e-18
0,0.183333333333
1,-0.15625
0,0.0
0,-0.194642857143
0,0.0
0,0.04
0,-0.125
0,-0.6
1,-0.103125
1,0.0
0,0.0985756802721
1,-0.3875
0,0.0
0,0.116666666667
0,0.0
0,0.65
0,0.44
0,0.0
0,0.520833333333
0,0.19600267986
1,0.266666666667
0,1.0
0,0.25
0,0.0
0,0.55
0,-0.125
0,0.176785714286
1,-0.4
0,0.0
0,-0.3
1,0.0
0,0.0182756696429
0,0.0
0,0.0
1,-0.1375
1,0.0
0,0.0791666666667
1,-0.4
0,0.185714285714
0,-0.0625
1,0.05
0,0.0
1,-0.4
0,-0.1
0,0.0
0,0.0
0,-0.266666666667
0,0.15
0,0.12
1,0.0
0,0.5
1,0.604166666667
0,0.5
0,-0.0694214876033
1,-0.8
0,-0.0199074074074
0,0.0833333333333
1,0.0
0,0.130555555556
0,0.7
1,0.0
0,0.0541666666667
0,-0.155555555556
0,0.2
0,-0.0833333333333
0,-0.116666666667
0,-0.6
1,-0.4
0,0.0
0,-0.483333333333
0,-0.2625
0,-1.0
0,1.0
0,0.7
0,0.5
0,-0.160251322751
0,0.194766414141
1,0.5
1,-0.55625
0,-0.4
0,0.8
0,0.0
1,-0.95
0,-0.225
0,0.8
0,-0.875
0,0.254545454545
1,-0.136507936508
0,0.0
0,0.0
0,0.0625
1,-0.8
0,0.366666666667
0,0.466666666667
0,0.233333333333
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,-0.1
1,-0.4
0,0.3
0,0.0
0,0.0
0,0.0
0,0.15
0,-0.1
1,0.5
0,0.0
1,-1.0
1,-0.25
0,0.4
1,0.2
0,0.0
0,0.0
0,0.0
1,0.0
0,0.072619047619
0,-0.00740740740741
0,0.0
1,-0.0277777777778
0,0.0
0,-1.0
1,-0.5171875
0,0.0
1,0.0
0,0.0078125
0,0.271875
1,-0.8
0,0.0
1,-0.175
0,0.025
0,0.0
1,-0.833333333333
0,0.362337662338
0,0.0
1,-0.166666666667
0,0.0
1,-0.0801587301587
0,0.520833333333
1,0.0
1,0.0
0,-0.0619047619048
0,-0.125
0,-0.125
1,-0.8
0,0.34380952381
0,-0.125
0,0.8125
0,0.35
1,-0.8
1,-0.0568181818182
0,0.223484848485
1,-0.113888888889
0,0.5
1,0.3125
1,0.0
0,0.15
1,0.416666666667
0,0.133333333333
0,-0.2
0,0.25
1,0.0515151515152
1,0.0370268620269
1,0.0
0,-0.3
0,0.5
0,0.233472535918
0,0.0302083333333
0,-0.2
0,-0.354166666667
0,-0.255208333333
0,0.540625
0,-0.229166666667
0,-0.520833333333
1,-0.375
0,0.0
0,0.0
0,0.4375
1,0.34375
0,0.00078125
0,0.0
0,0.8
1,0.0
0,0.35
0,0.15625
0,0.0
0,0.4
0,-0.0961538461538
0,-0.0333333333333
0,0.0
0,0.158333333333
1,-0.8
0,0.6
0,-0.0133333333333
1,0.0
0,-0.4
0,0.0
0,0.0714285714286
0,0.0275
0,-0.45625
0,0.65
1,0.0
0,0.0
0,0.0
0,0.305
0,0.0
1,-0.4
0,0.138513513514
0,0.5
0,0.01875
0,0.158333333333
0,-0.0875
0,-0.325
0,0.2125
0,0.5
0,0.0
1,0.0
1,-0.183333333333
0,0.065
1,0.0
0,0.34
1,0.0
1,-0.4
0,0.0
0,0.0
1,0.39375
1,-0.125
0,0.0
1,-0.35
0,0.0
0,0.26
0,0.0
0,0.2
0,0.5
0,0.3
1,0.0
1,-0.3875
0,0.225130208333
0,-0.0571428571429
0,0.0
1,-0.0859375
0,0.2
0,0.0
1,-0.240476190476
0,-0.0625
0,0.0
0,0.8
1,0.108333333333
0,0.0
1,-0.8
0,0.0
0,0.4
0,0.1
0,0.184090909091
0,0.0
0,0.0
0,0.0
0,0.324305555556
0,-0.2
1,-0.345833333333
1,-0.025
0,0.193181818182
0,0.0
0,-0.244444444444
0,-0.8
0,-0.0166666666667
0,-0.116071428571
0,-0.75
0,0.0375
0,0.0
0,0.0
1,0.0761904761905
0,0.0
0,0.0
0,0.0
0,0.0
0,0.6
0,0.25
0,0.0
0,-0.2890625
0,0.45
0,0.379444444444
1,-0.00625
1,-0.2
0,-0.230208333333
0,0.52
0,-0.3
0,0.7
0,-0.333333333333
0,0.366666666667
0,0.0
0,0.55
1,-0.478881835938
0,0.25
0,0.108333333333
0,0.0
0,-0.275
0,0.0
0,0.6
1,-0.0921428571429
0,0.25
0,0.0
0,0.125
0,0.375
0,-0.24625
1,0.0
0,0.05
0,0.0
0,-0.3125
0,0.238888888889
0,0.00277777777778
0,-0.40625
0,-0.1
1,-0.625
0,0.0
1,0.0
0,-0.5
0,0.1
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
1,-0.3
1,-1.0
0,-0.00833333333333
0,0.15
1,0.025
1,0.0
0,0.25
0,-0.346153846154
0,-0.363888888889
0,0.2
0,0.0
0,0.5
0,0.0
0,-0.0386574074074
0,0.201136363636
1,0.0
0,0.18
0,0.0
1,0.416666666667
0,-0.2
0,0.0428571428571
0,-0.323958333333
1,-0.35
0,0.471590909091
0,0.00250721500722
0,0.0
0,0.0
1,0.114285714286
0,-0.2625
0,-0.0125
0,0.0
1,-0.327083333333
1,-0.45
0,0.0
0,0.0
0,-0.325
0,0.0
0,0.0
1,-0.222222222222
1,-0.26328125
0,0.0
0,-0.1
0,0.0
1,-0.183333333333
1,0.4
0,0.1
0,-0.140625
0,0.0
0,-0.4
1,-0.0185185185185
0,-0.6
1,-0.0666666666667
0,0.0
0,0.0196678321678
0,-0.8
0,0.0
0,0.15
0,-0.1
0,0.533333333333
1,-0.25
1,0.209259259259
0,0.0
0,-0.268518518519
1,0.366666666667
1,0.0
0,0.172222222222
0,0.0
1,-0.3
0,0.0
0,-0.075
0,0.372222222222
0,0.09375
0,-0.5
0,0.275
0,0.0
0,0.139962121212
0,0.25
0,-0.0714285714286
0,0.0
1,0.5
1,-0.8
0,-0.0125
0,0.0
0,-0.05
0,0.0
0,0.417857142857
1,-0.165
0,-0.186147186147
1,-0.171428571429
1,0.0
1,-0.4
0,-0.488888888889
0,0.0
1,-0.188802083333
0,-0.266666666667
0,0.028382034632
0,0.5
0,-0.0966666666667
0,0.0
0,0.215401785714
1,-0.41
0,-0.425
0,0.0
1,-0.0333333333333
1,0.0077479338843
0,-0.1
0,0.0
0,0.0833333333333
0,0.46875
0,0.0
0,0.0
0,0.05
0,0.6
0,0.291666666667
0,-0.0375
1,-0.8
0,-0.583333333333
0,-0.25
0,0.3
0,0.5
1,-0.225
0,0.0
1,-0.271428571429
1,0.4
0,-0.6
0,-0.00277777777778
0,0.1
0,-0.146212121212
0,0.0
0,-0.2
0,-0.05
1,0.0
0,0.0
0,-0.2
1,-0.316666666667
0,-0.06
0,0.111111111111
0,0.1
0,0.0
0,-0.025
1,-0.09375
0,0.0357142857143
0,1.0
0,0.0
0,-0.375
1,-0.0762939453125
1,-0.625
1,0.0
1,0.0666666666667
0,-0.133333333333
0,0.100396825397
0,0.0
0,0.8
0,0.0
0,0.0
0,0.2
0,-0.230034722222
0,0.15462962963
0,0.1375
0,0.2
1,0.0952380952381
1,-0.4
0,0.563636363636
0,0.65
1,-0.5
1,0.25
0,0.0
0,0.141666666667
0,0.0930555555556
0,0.0
0,-0.35
0,-0.25
0,-0.8
0,0.329365079365
1,0.446428571429
1,0.333333333333
0,0.25
0,0.0333333333333
0,0.05
0,0.2
0,-0.075
1,-0.1875
1,-0.2
0,-0.7
1,-0.4
0,-0.034375
0,0.25
0,0.116666666667
1,-0.0166666666667
0,0.378571428571
0,0.0
0,0.0
0,0.0
0,0.8
1,0.003125
1,0.0
1,-0.4
0,0.0
1,0.0509692513369
0,0.25
0,-0.138418579102
0,-0.3
1,-0.1
1,-0.625
0,-0.07
0,0.0
0,-0.402222222222
0,0.25
1,0.0476851851852
1,0.8
0,-0.416666666667
0,0.0
1,-0.180555555556
0,-0.4
